EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,MonthlyIncome,YearsAtCompany,OverTime,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,DistanceFromHome,BusinessTravel,NumCompaniesWorked,YearsSinceLastPromotion,Attrition
1859,43,Female,Single,Research & Development,Research Scientist,2,Medical,4975,25,Yes,1,2,1,3,8,Travel_Rarely,2,4,Yes
1860,41,Female,Married,Sales,Manager,1,Human Resources,5591,23,Yes,4,1,1,3,7,Non-Travel,7,0,Yes
1861,43,Male,Single,Sales,Sales Representative,4,Medical,8653,25,Yes,3,3,4,3,6,Travel_Frequently,9,8,Yes
1862,28,Female,Married,Sales,Sales Representative,1,Other,10300,10,Yes,4,4,1,3,2,Travel_Rarely,1,6,Yes
1863,32,Male,Married,Research & Development,Healthcare Representative,5,Marketing,9328,14,Yes,2,3,1,3,10,Non-Travel,2,10,Yes
1864,40,Female,Divorced,Human Resources,Manager,4,Technical Degree,12933,10,No,4,3,2,3,3,Travel_Rarely,0,0,No
1865,34,Male,Married,Research & Development,Healthcare Representative,3,Technical Degree,5277,16,Yes,1,1,2,3,14,Travel_Rarely,5,2,Yes
1866,36,Male,Single,Research & Development,Healthcare Representative,1,Marketing,5438,16,No,2,1,1,4,29,Travel_Frequently,7,5,Yes
1867,44,Female,Divorced,Sales,Sales Executive,5,Other,1009,17,No,1,4,2,3,7,Non-Travel,6,0,Yes
1868,27,Female,Divorced,Research & Development,Manufacturing Director,2,Life Sciences,2762,2,Yes,3,3,2,3,26,Non-Travel,4,6,Yes
1869,45,Male,Divorced,Research & Development,Research Scientist,5,Technical Degree,12487,27,Yes,1,3,3,3,15,Travel_Frequently,8,5,Yes
1870,36,Female,Single,Human Resources,Human Resources,3,Technical Degree,5909,18,No,3,4,3,4,5,Travel_Frequently,7,13,No
1871,37,Female,Married,Research & Development,Manager,2,Marketing,10566,19,No,2,1,2,3,20,Travel_Rarely,2,4,No
1872,28,Male,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,7334,10,Yes,1,1,2,3,24,Non-Travel,5,15,Yes
1873,45,Female,Married,Research & Development,Healthcare Representative,5,Other,8253,14,No,4,1,4,3,5,Travel_Frequently,3,0,No
1874,38,Female,Divorced,Human Resources,Human Resources,2,Life Sciences,10003,19,Yes,4,3,1,3,27,Non-Travel,0,0,No
1875,18,Male,Married,Sales,Manager,1,Marketing,8872,0,No,3,4,3,3,11,Travel_Rarely,3,9,No
1876,31,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,1009,13,No,1,3,4,3,25,Travel_Rarely,1,13,No
1877,41,Female,Single,Research & Development,Healthcare Representative,1,Technical Degree,11307,23,Yes,4,3,1,3,8,Travel_Rarely,1,14,Yes
1878,35,Female,Married,Sales,Manager,1,Marketing,9835,17,No,2,4,2,3,19,Travel_Frequently,0,14,Yes
1879,51,Female,Divorced,Sales,Sales Representative,5,Other,11102,3,No,1,4,4,3,10,Travel_Frequently,0,9,No
1880,51,Male,Married,Research & Development,Laboratory Technician,2,Technical Degree,9097,15,Yes,4,2,1,3,10,Non-Travel,5,15,Yes
1881,37,Male,Single,Research & Development,Research Scientist,2,Medical,1009,19,Yes,4,4,4,3,1,Travel_Rarely,5,3,Yes
1882,34,Female,Single,Sales,Sales Representative,1,Life Sciences,3548,16,No,4,4,2,3,29,Non-Travel,0,5,Yes
1883,56,Female,Divorced,Sales,Sales Executive,5,Marketing,5884,16,No,1,2,1,3,18,Non-Travel,3,4,Yes
1884,38,Male,Divorced,Research & Development,Manufacturing Director,3,Life Sciences,8430,0,Yes,3,1,2,3,11,Travel_Frequently,7,6,Yes
1885,37,Male,Married,Research & Development,Manufacturing Director,1,Medical,12432,19,Yes,2,2,2,4,28,Travel_Rarely,7,2,No
1886,31,Female,Married,Sales,Sales Representative,2,Marketing,7181,3,No,1,3,1,3,7,Travel_Rarely,5,12,No
1887,30,Male,Divorced,Research & Development,Laboratory Technician,4,Human Resources,1879,12,Yes,2,3,1,3,14,Travel_Rarely,6,2,No
1888,31,Male,Married,Research & Development,Laboratory Technician,3,Marketing,6370,13,No,3,3,3,3,10,Travel_Frequently,7,15,No
1889,33,Male,Single,Research & Development,Manager,4,Marketing,4076,15,No,1,3,3,3,28,Non-Travel,8,7,Yes
1890,24,Male,Single,Human Resources,Human Resources,3,Marketing,6209,6,No,3,3,2,3,25,Travel_Rarely,2,9,Yes
1891,23,Female,Divorced,Research & Development,Manager,2,Technical Degree,9160,5,Yes,1,3,2,3,20,Travel_Rarely,5,5,No
1892,37,Male,Divorced,Research & Development,Healthcare Representative,4,Technical Degree,1398,17,No,3,2,1,3,9,Non-Travel,6,12,Yes
1893,34,Female,Divorced,Sales,Sales Representative,4,Human Resources,3867,16,No,2,3,4,3,21,Travel_Frequently,9,3,No
1894,39,Male,Married,Research & Development,Research Scientist,2,Life Sciences,11191,3,Yes,1,3,3,3,5,Travel_Rarely,6,6,Yes
1895,20,Male,Divorced,Research & Development,Research Scientist,1,Marketing,6902,2,No,4,2,3,3,18,Travel_Rarely,3,4,Yes
1896,35,Male,Divorced,Research & Development,Laboratory Technician,4,Medical,8849,17,Yes,2,1,3,3,26,Travel_Rarely,1,7,No
1897,38,Male,Married,Sales,Sales Representative,2,Medical,3868,6,Yes,2,3,4,3,15,Non-Travel,1,2,No
1898,34,Female,Single,Research & Development,Laboratory Technician,5,Technical Degree,3713,16,No,2,4,3,3,11,Non-Travel,8,12,No
1899,46,Male,Divorced,Research & Development,Healthcare Representative,1,Human Resources,6574,24,Yes,4,2,3,3,13,Non-Travel,4,7,Yes
1900,54,Male,Divorced,Research & Development,Research Scientist,1,Technical Degree,6287,1,No,3,3,4,3,14,Travel_Rarely,6,2,No
1901,30,Female,Single,Sales,Sales Representative,3,Technical Degree,1201,10,Yes,2,1,3,4,2,Travel_Rarely,1,5,Yes
1902,20,Female,Married,Research & Development,Research Scientist,1,Human Resources,1009,2,Yes,3,2,3,4,28,Travel_Frequently,3,13,Yes
1903,39,Male,Divorced,Research & Development,Laboratory Technician,5,Life Sciences,8280,11,No,4,4,2,4,1,Travel_Frequently,3,2,Yes
1904,22,Male,Married,Sales,Sales Executive,4,Human Resources,9632,4,Yes,2,2,3,3,28,Non-Travel,4,0,Yes
1905,32,Male,Married,Research & Development,Manufacturing Director,2,Life Sciences,7013,9,Yes,2,3,3,3,15,Non-Travel,2,3,No
1906,51,Male,Single,Sales,Manager,1,Technical Degree,9638,0,No,4,4,4,3,18,Travel_Rarely,6,14,No
1907,34,Female,Married,Human Resources,Manager,3,Human Resources,3380,10,No,2,1,3,3,27,Non-Travel,9,13,No
1908,18,Female,Single,Sales,Sales Executive,4,Medical,3982,0,No,2,4,2,4,21,Travel_Rarely,6,7,Yes
1909,35,Female,Married,Human Resources,Manager,4,Technical Degree,3044,17,No,2,4,1,3,8,Travel_Frequently,1,9,No
1910,35,Female,Married,Research & Development,Manufacturing Director,1,Human Resources,6768,17,No,1,4,3,3,7,Travel_Rarely,8,5,Yes
1911,34,Female,Divorced,Sales,Manager,1,Life Sciences,4224,13,No,1,4,4,3,12,Travel_Rarely,4,11,Yes
1912,38,Female,Divorced,Research & Development,Research Scientist,4,Technical Degree,8046,2,Yes,2,4,4,3,24,Travel_Rarely,4,4,Yes
1913,27,Female,Single,Human Resources,Human Resources,3,Technical Degree,11438,2,Yes,3,1,2,4,14,Travel_Rarely,6,4,Yes
1914,36,Male,Single,Research & Development,Laboratory Technician,1,Medical,6565,16,No,1,2,2,3,22,Travel_Rarely,1,14,No
1915,43,Female,Divorced,Sales,Manager,4,Marketing,7316,25,No,3,2,3,3,26,Travel_Rarely,3,7,No
1916,45,Female,Married,Research & Development,Healthcare Representative,5,Marketing,7504,25,Yes,3,3,2,3,18,Non-Travel,3,7,No
1917,31,Female,Married,Sales,Sales Executive,4,Other,7765,13,No,3,1,4,3,22,Non-Travel,5,1,No
1918,26,Female,Married,Research & Development,Laboratory Technician,4,Life Sciences,6879,8,Yes,3,2,4,3,13,Travel_Rarely,6,13,No
1919,36,Male,Divorced,Sales,Manager,3,Medical,5771,18,No,1,1,1,3,5,Travel_Rarely,7,2,No
1920,35,Male,Single,Research & Development,Laboratory Technician,1,Technical Degree,1009,2,Yes,3,3,3,3,22,Travel_Rarely,0,5,No
1921,32,Male,Single,Sales,Sales Executive,1,Human Resources,6824,12,Yes,4,4,3,3,20,Travel_Frequently,1,9,Yes
1922,38,Male,Married,Research & Development,Healthcare Representative,5,Life Sciences,2903,20,Yes,3,1,3,3,22,Non-Travel,7,14,Yes
1923,48,Female,Married,Research & Development,Healthcare Representative,4,Medical,3468,20,Yes,2,4,2,3,2,Non-Travel,9,3,Yes
1924,45,Male,Married,Human Resources,Human Resources,1,Marketing,7995,20,Yes,4,4,3,3,23,Non-Travel,7,1,No
1925,31,Male,Married,Research & Development,Healthcare Representative,1,Life Sciences,12713,13,Yes,4,4,4,3,26,Travel_Rarely,5,14,Yes
1926,26,Female,Divorced,Sales,Manager,3,Human Resources,9717,8,Yes,2,3,4,3,29,Travel_Frequently,2,1,No
1927,46,Female,Divorced,Sales,Manager,3,Medical,4152,11,No,1,1,3,3,26,Travel_Rarely,5,0,Yes
1928,49,Male,Married,Research & Development,Manager,2,Medical,5624,31,No,4,2,1,3,15,Travel_Frequently,9,9,No
1929,39,Female,Married,Research & Development,Research Scientist,3,Life Sciences,7411,21,Yes,4,4,2,4,11,Travel_Frequently,3,14,Yes
1930,35,Male,Married,Research & Development,Research Scientist,5,Marketing,9337,16,Yes,2,1,4,3,8,Travel_Rarely,6,1,No
1931,44,Female,Divorced,Research & Development,Healthcare Representative,1,Human Resources,1009,26,No,1,4,2,4,18,Travel_Rarely,4,3,No
1932,48,Female,Divorced,Human Resources,Manager,2,Human Resources,1009,12,Yes,4,1,2,3,16,Non-Travel,2,8,Yes
1933,46,Female,Single,Sales,Sales Representative,2,Technical Degree,10443,10,No,1,3,1,3,3,Travel_Frequently,1,0,No
1934,27,Male,Married,Sales,Sales Representative,1,Technical Degree,5062,7,No,1,4,3,3,26,Non-Travel,1,11,Yes
1935,27,Female,Single,Research & Development,Manager,1,Human Resources,5747,4,Yes,2,3,2,3,16,Travel_Frequently,5,0,Yes
1936,34,Male,Single,Research & Development,Manufacturing Director,5,Technical Degree,9228,10,Yes,4,1,2,4,27,Travel_Rarely,7,14,Yes
1937,48,Male,Single,Research & Development,Laboratory Technician,1,Technical Degree,11384,0,No,1,3,4,3,24,Travel_Frequently,5,14,Yes
1938,31,Male,Married,Research & Development,Manager,5,Medical,5767,13,No,1,1,3,3,8,Travel_Rarely,6,9,Yes
1939,21,Male,Single,Sales,Sales Representative,3,Technical Degree,3679,3,No,4,1,3,4,3,Travel_Rarely,4,13,Yes
1940,45,Male,Divorced,Human Resources,Manager,1,Medical,12154,27,Yes,3,1,3,3,25,Travel_Rarely,1,5,No
1941,25,Male,Married,Research & Development,Research Scientist,1,Marketing,4426,7,Yes,3,3,4,3,25,Travel_Frequently,4,13,Yes
1942,36,Male,Single,Sales,Manager,2,Life Sciences,7480,18,Yes,1,4,3,3,13,Travel_Rarely,4,5,No
1943,29,Male,Single,Research & Development,Laboratory Technician,3,Medical,7984,11,Yes,1,4,2,3,6,Travel_Rarely,8,7,No
1944,32,Female,Single,Sales,Manager,5,Other,6449,14,Yes,1,4,4,3,7,Travel_Frequently,4,11,Yes
1945,41,Female,Divorced,Human Resources,Manager,3,Medical,6522,7,No,3,4,1,3,13,Travel_Rarely,4,4,No
1946,33,Male,Divorced,Research & Development,Manager,2,Medical,6116,2,Yes,2,1,4,3,5,Travel_Frequently,4,3,No
1947,36,Male,Married,Research & Development,Research Scientist,4,Life Sciences,5204,13,No,2,2,1,3,28,Travel_Rarely,6,12,No
1948,34,Male,Married,Research & Development,Manufacturing Director,2,Medical,12095,16,Yes,2,4,3,3,14,Non-Travel,0,13,No
1949,42,Female,Single,Sales,Sales Executive,5,Marketing,5465,24,Yes,3,2,2,3,14,Travel_Rarely,7,2,No
1950,43,Male,Divorced,Sales,Manager,4,Medical,5331,17,No,4,3,2,3,15,Travel_Frequently,0,7,No
1951,47,Male,Divorced,Research & Development,Manager,1,Marketing,7793,23,No,1,3,3,4,24,Travel_Rarely,1,3,No
1952,36,Male,Single,Sales,Sales Executive,4,Human Resources,8067,9,Yes,3,4,1,3,16,Non-Travel,1,9,No
1953,22,Male,Divorced,Research & Development,Healthcare Representative,4,Other,2556,4,No,1,4,2,3,29,Non-Travel,0,10,Yes
1954,26,Female,Married,Research & Development,Manager,4,Medical,7000,8,Yes,1,1,2,3,8,Travel_Rarely,0,6,Yes
1955,52,Male,Divorced,Research & Development,Research Scientist,5,Technical Degree,14309,8,Yes,2,2,1,3,9,Non-Travel,9,13,Yes
1956,42,Female,Married,Sales,Manager,2,Life Sciences,8252,15,Yes,1,3,2,3,2,Travel_Rarely,4,5,No
1957,20,Female,Married,Research & Development,Research Scientist,2,Technical Degree,4600,2,Yes,2,3,3,3,12,Travel_Rarely,8,5,Yes
1958,29,Male,Single,Sales,Manager,3,Medical,4327,10,Yes,1,2,2,3,7,Non-Travel,7,1,No
1959,35,Male,Divorced,Sales,Sales Executive,1,Other,4847,13,No,3,4,1,3,27,Travel_Frequently,7,12,Yes
1960,19,Male,Single,Research & Development,Manager,4,Life Sciences,9117,1,Yes,1,2,4,3,8,Travel_Rarely,2,8,No
1961,27,Female,Divorced,Research & Development,Manager,4,Medical,7337,9,Yes,4,4,4,3,9,Travel_Rarely,9,6,No
1962,55,Male,Married,Research & Development,Research Scientist,4,Marketing,3282,34,No,1,1,2,3,29,Non-Travel,8,3,No
1963,18,Male,Single,Research & Development,Manager,1,Human Resources,5498,0,Yes,2,2,1,4,8,Travel_Rarely,1,10,Yes
1964,46,Female,Single,Sales,Sales Representative,5,Medical,13354,2,No,4,2,2,3,23,Travel_Rarely,8,4,No
1965,25,Male,Single,Sales,Manager,3,Technical Degree,8238,7,No,1,1,1,3,25,Travel_Rarely,0,0,Yes
1966,32,Male,Single,Sales,Manager,1,Other,6129,14,Yes,4,3,1,3,24,Non-Travel,5,10,Yes
1967,60,Female,Single,Sales,Manager,3,Marketing,1239,5,Yes,4,3,1,3,5,Non-Travel,4,1,Yes
1968,39,Female,Single,Research & Development,Manager,4,Life Sciences,8136,21,Yes,1,3,4,4,12,Travel_Rarely,1,11,No
1969,46,Female,Single,Sales,Sales Executive,4,Human Resources,6842,15,No,2,3,3,3,12,Travel_Rarely,5,9,No
1970,39,Male,Single,Research & Development,Manufacturing Director,5,Other,5129,21,No,1,4,4,3,20,Travel_Frequently,8,14,No
1971,39,Male,Single,Research & Development,Research Scientist,2,Life Sciences,5298,17,Yes,1,4,1,3,29,Travel_Rarely,8,0,Yes
1972,42,Female,Divorced,Research & Development,Laboratory Technician,4,Medical,5206,12,No,2,1,2,3,5,Travel_Rarely,2,12,No
1973,40,Female,Single,Sales,Sales Executive,4,Marketing,6397,1,Yes,4,2,4,3,7,Non-Travel,4,2,No
1974,47,Female,Married,Sales,Sales Representative,4,Medical,6320,23,No,1,2,2,3,24,Travel_Rarely,5,5,Yes
1975,21,Male,Married,Human Resources,Human Resources,4,Technical Degree,10916,3,No,3,1,1,3,12,Non-Travel,8,5,No
1976,28,Male,Divorced,Sales,Manager,4,Human Resources,4211,3,No,1,3,1,3,28,Non-Travel,3,6,Yes
1977,31,Male,Divorced,Research & Development,Healthcare Representative,5,Marketing,11310,13,Yes,4,2,1,3,3,Non-Travel,9,14,No
1978,18,Male,Single,Research & Development,Research Scientist,5,Medical,17482,0,Yes,2,4,4,3,21,Travel_Rarely,3,1,No
1979,46,Male,Married,Research & Development,Research Scientist,5,Human Resources,7281,20,No,1,4,4,4,25,Travel_Rarely,8,0,Yes
1980,36,Male,Married,Sales,Sales Executive,5,Life Sciences,7499,18,Yes,2,1,4,3,11,Travel_Rarely,7,8,No
1981,41,Male,Divorced,Research & Development,Manager,4,Life Sciences,8758,13,No,3,3,1,3,3,Travel_Rarely,1,3,No
1982,42,Female,Married,Research & Development,Manager,1,Human Resources,6813,14,Yes,4,4,1,3,19,Non-Travel,6,6,Yes
1983,35,Male,Married,Research & Development,Laboratory Technician,1,Medical,5970,17,No,3,4,3,3,2,Travel_Rarely,4,4,No
1984,35,Female,Single,Research & Development,Research Scientist,1,Marketing,10468,17,No,4,4,1,4,17,Travel_Rarely,1,4,No
1985,42,Male,Single,Research & Development,Research Scientist,1,Human Resources,1009,23,No,4,1,1,3,13,Non-Travel,7,2,Yes
1986,42,Male,Married,Research & Development,Research Scientist,2,Marketing,7181,22,Yes,4,2,1,3,16,Travel_Rarely,7,13,No
1987,36,Male,Married,Research & Development,Laboratory Technician,5,Marketing,5140,2,Yes,2,3,1,4,26,Travel_Rarely,7,6,Yes
1988,47,Male,Single,Sales,Manager,4,Life Sciences,9816,14,No,1,1,3,3,15,Travel_Rarely,0,1,No
1989,30,Female,Single,Human Resources,Human Resources,3,Human Resources,7924,1,No,3,2,4,3,25,Travel_Rarely,6,9,No
1990,28,Female,Married,Research & Development,Manager,1,Human Resources,1671,9,No,4,2,1,3,10,Non-Travel,8,9,No
1991,31,Male,Single,Research & Development,Laboratory Technician,2,Life Sciences,9518,13,No,2,4,1,3,14,Travel_Rarely,0,15,Yes
1992,45,Female,Married,Research & Development,Manufacturing Director,1,Other,8295,11,Yes,3,2,2,3,11,Travel_Rarely,9,11,No
1993,43,Male,Married,Research & Development,Manager,5,Life Sciences,8306,0,No,4,1,4,4,11,Non-Travel,2,12,No
1994,31,Female,Divorced,Research & Development,Laboratory Technician,3,Life Sciences,8011,13,No,3,4,2,3,1,Travel_Rarely,6,3,No
1995,44,Male,Divorced,Research & Development,Laboratory Technician,5,Marketing,9140,21,Yes,3,2,4,3,18,Non-Travel,9,9,No
1996,47,Male,Single,Sales,Sales Executive,2,Technical Degree,8979,0,Yes,4,4,4,4,3,Travel_Frequently,1,12,No
1997,40,Male,Single,Sales,Manager,5,Marketing,10245,3,Yes,4,1,3,3,3,Non-Travel,9,2,No
1998,36,Female,Divorced,Sales,Sales Representative,2,Other,3413,12,No,4,2,3,3,8,Travel_Rarely,4,0,No
1999,35,Female,Single,Research & Development,Manager,4,Medical,3892,17,Yes,4,4,2,3,12,Non-Travel,1,15,No
2000,30,Male,Divorced,Research & Development,Manufacturing Director,2,Human Resources,5994,12,Yes,3,1,3,3,3,Travel_Frequently,3,6,Yes
2001,29,Female,Single,Sales,Sales Executive,3,Other,5422,11,No,4,1,1,3,15,Non-Travel,2,3,Yes
2002,19,Male,Single,Sales,Sales Representative,2,Technical Degree,7246,1,No,2,4,3,3,13,Non-Travel,3,14,Yes
2003,37,Female,Single,Research & Development,Healthcare Representative,3,Human Resources,3640,10,No,1,2,3,4,17,Non-Travel,1,13,Yes
2004,42,Female,Married,Human Resources,Human Resources,2,Other,9781,6,No,4,1,4,4,24,Travel_Rarely,8,5,No
2005,22,Male,Divorced,Sales,Sales Executive,4,Human Resources,3830,4,Yes,2,3,4,3,6,Travel_Rarely,5,15,No
2006,30,Male,Divorced,Research & Development,Manufacturing Director,4,Medical,3210,12,Yes,2,3,3,3,8,Travel_Rarely,7,0,No
2007,44,Female,Single,Research & Development,Manager,4,Other,5821,26,No,1,4,4,4,8,Travel_Frequently,8,4,No
2008,34,Female,Single,Sales,Sales Executive,5,Medical,1009,10,Yes,2,3,2,3,3,Travel_Frequently,5,0,No
2009,42,Male,Divorced,Research & Development,Manufacturing Director,3,Technical Degree,2162,9,Yes,2,1,2,4,11,Travel_Rarely,7,1,Yes
2010,37,Male,Divorced,Research & Development,Healthcare Representative,4,Human Resources,7470,19,No,1,2,1,3,28,Travel_Rarely,0,7,No
2011,49,Female,Divorced,Research & Development,Manager,5,Marketing,1919,8,No,3,1,3,3,12,Travel_Rarely,8,14,No
2012,18,Female,Single,Research & Development,Research Scientist,1,Marketing,7143,0,No,4,4,2,3,1,Travel_Frequently,7,8,Yes
2013,53,Male,Divorced,Sales,Manager,4,Technical Degree,10836,34,No,4,2,4,4,17,Travel_Rarely,2,4,No
2014,38,Male,Divorced,Research & Development,Manufacturing Director,5,Marketing,4779,20,Yes,4,2,2,3,12,Non-Travel,4,0,No
2015,44,Female,Divorced,Research & Development,Manufacturing Director,5,Marketing,3092,26,Yes,1,1,2,3,25,Travel_Rarely,5,8,Yes
2016,41,Female,Single,Human Resources,Manager,5,Technical Degree,8269,8,No,3,2,2,3,22,Travel_Rarely,9,8,No
2017,46,Male,Single,Research & Development,Laboratory Technician,5,Human Resources,16158,21,No,2,3,3,3,6,Travel_Rarely,5,15,Yes
2018,40,Male,Married,Human Resources,Manager,5,Medical,4718,22,Yes,2,3,3,3,4,Non-Travel,8,3,No
2019,36,Male,Married,Research & Development,Healthcare Representative,4,Human Resources,1009,18,No,1,3,3,3,27,Non-Travel,0,6,Yes
2020,30,Male,Divorced,Research & Development,Manager,1,Technical Degree,5067,12,Yes,1,2,3,3,19,Non-Travel,0,2,No
2021,32,Male,Married,Sales,Sales Representative,3,Marketing,7033,6,No,3,2,2,3,12,Travel_Rarely,3,13,No
2022,29,Male,Married,Research & Development,Manager,2,Technical Degree,10423,11,Yes,1,3,2,4,23,Travel_Frequently,1,9,No
2023,37,Female,Married,Research & Development,Research Scientist,2,Technical Degree,6467,19,Yes,4,1,2,3,25,Travel_Rarely,4,11,Yes
2024,34,Female,Single,Research & Development,Manager,4,Medical,7043,16,No,4,1,4,4,26,Travel_Rarely,8,14,Yes
2025,44,Female,Married,Research & Development,Laboratory Technician,3,Human Resources,3465,17,No,4,3,3,3,26,Travel_Rarely,9,9,No
2026,31,Male,Married,Sales,Manager,1,Other,5436,13,Yes,2,1,1,4,5,Travel_Frequently,5,7,Yes
2027,24,Male,Single,Research & Development,Research Scientist,2,Other,3632,6,No,1,2,3,3,16,Non-Travel,3,13,No
2028,32,Female,Divorced,Sales,Sales Executive,3,Marketing,9560,14,No,4,4,2,3,14,Travel_Rarely,7,9,No
2029,39,Male,Divorced,Sales,Sales Executive,3,Human Resources,7177,10,No,3,2,1,4,17,Non-Travel,2,3,No
2030,44,Male,Single,Sales,Sales Executive,2,Human Resources,6019,0,No,1,1,1,3,29,Non-Travel,3,13,Yes
2031,40,Female,Divorced,Sales,Manager,3,Life Sciences,6138,10,No,4,1,2,3,26,Non-Travel,5,15,No
2032,39,Female,Married,Sales,Sales Representative,4,Medical,4460,9,Yes,3,2,4,3,13,Travel_Frequently,8,7,No
2033,18,Male,Divorced,Research & Development,Manager,4,Life Sciences,6030,0,Yes,1,4,2,3,15,Travel_Rarely,3,5,No
2034,49,Male,Divorced,Human Resources,Manager,2,Medical,9741,31,Yes,4,2,4,4,26,Travel_Rarely,9,2,No
2035,45,Male,Married,Sales,Manager,2,Medical,10826,23,Yes,2,3,3,3,9,Travel_Rarely,7,14,No
2036,37,Male,Single,Research & Development,Laboratory Technician,4,Marketing,7190,1,No,3,3,4,3,20,Travel_Rarely,1,5,No
2037,31,Female,Divorced,Research & Development,Manager,1,Medical,5393,11,No,1,2,2,3,22,Travel_Frequently,7,15,No
2038,42,Female,Divorced,Sales,Manager,2,Human Resources,10713,24,Yes,2,2,1,3,5,Travel_Rarely,6,1,No
2039,35,Female,Divorced,Sales,Sales Executive,5,Technical Degree,4924,17,No,3,2,3,3,22,Travel_Rarely,2,7,No
2040,37,Male,Married,Research & Development,Research Scientist,2,Life Sciences,8604,19,Yes,4,1,3,3,4,Travel_Rarely,5,5,No
2041,24,Male,Divorced,Research & Development,Manager,1,Medical,1009,6,Yes,3,1,2,3,16,Non-Travel,8,6,Yes
2042,32,Female,Single,Research & Development,Research Scientist,4,Life Sciences,2227,14,No,1,1,1,3,21,Non-Travel,2,3,Yes
2043,32,Female,Divorced,Sales,Manager,4,Technical Degree,5982,8,Yes,1,1,4,3,13,Non-Travel,2,1,Yes
2044,32,Male,Divorced,Research & Development,Manufacturing Director,3,Other,11583,14,No,2,2,2,4,2,Non-Travel,3,13,No
2045,39,Male,Divorced,Sales,Sales Executive,4,Other,7551,19,Yes,2,3,1,3,10,Non-Travel,8,12,No
2046,42,Male,Married,Sales,Sales Representative,5,Other,2514,8,Yes,3,4,2,3,23,Travel_Frequently,5,12,No
2047,46,Male,Divorced,Sales,Manager,2,Other,6234,28,No,2,4,1,3,8,Travel_Frequently,1,4,Yes
2048,43,Female,Married,Research & Development,Healthcare Representative,5,Marketing,2748,19,Yes,2,1,1,3,29,Travel_Rarely,2,0,Yes
2049,23,Female,Divorced,Research & Development,Research Scientist,1,Marketing,9362,5,No,2,4,2,3,20,Travel_Rarely,7,2,No
2050,40,Female,Single,Research & Development,Research Scientist,2,Medical,3342,18,Yes,3,3,2,3,27,Travel_Frequently,0,7,No
2051,29,Male,Single,Research & Development,Research Scientist,1,Life Sciences,10439,11,No,4,4,4,3,12,Travel_Rarely,4,2,No
2052,26,Female,Single,Research & Development,Healthcare Representative,3,Technical Degree,12249,8,No,4,1,3,3,15,Travel_Rarely,1,1,No
2053,28,Male,Single,Research & Development,Manager,1,Medical,8734,10,Yes,1,4,1,3,16,Non-Travel,8,1,No
2054,34,Female,Divorced,Research & Development,Healthcare Representative,1,Medical,8611,1,Yes,3,1,2,3,17,Non-Travel,7,3,Yes
2055,32,Female,Married,Research & Development,Laboratory Technician,1,Life Sciences,5930,14,No,4,3,4,3,6,Non-Travel,3,0,Yes
2056,37,Female,Divorced,Research & Development,Healthcare Representative,4,Technical Degree,2992,19,No,4,1,1,3,11,Non-Travel,3,12,Yes
2057,43,Female,Married,Research & Development,Manufacturing Director,4,Technical Degree,4703,9,Yes,3,1,2,3,23,Travel_Frequently,0,1,Yes
2058,34,Female,Married,Sales,Sales Representative,1,Marketing,3019,16,Yes,1,1,4,3,22,Travel_Rarely,4,1,Yes
2059,18,Male,Single,Research & Development,Manager,5,Human Resources,5831,0,No,1,3,1,3,11,Travel_Rarely,0,8,No
2060,58,Female,Married,Research & Development,Manager,5,Technical Degree,9246,38,No,2,1,4,3,22,Non-Travel,6,12,No
2061,36,Female,Single,Research & Development,Research Scientist,4,Life Sciences,5579,13,No,3,1,3,3,8,Non-Travel,2,10,No
2062,37,Female,Single,Sales,Manager,5,Human Resources,8414,19,No,1,1,3,3,6,Travel_Frequently,2,0,Yes
2063,26,Male,Married,Sales,Sales Representative,1,Life Sciences,10400,3,Yes,1,3,1,3,8,Travel_Rarely,9,14,No
2064,43,Female,Divorced,Research & Development,Research Scientist,1,Other,9013,25,No,1,1,4,4,29,Non-Travel,8,4,Yes
2065,40,Male,Divorced,Sales,Sales Representative,5,Technical Degree,6568,22,No,1,2,1,3,9,Travel_Rarely,6,15,Yes
2066,43,Male,Single,Research & Development,Laboratory Technician,4,Human Resources,8571,19,No,1,1,4,4,22,Travel_Frequently,4,5,No
2067,33,Male,Married,Research & Development,Manager,4,Other,4492,15,No,1,3,3,3,8,Travel_Rarely,4,2,No
2068,37,Female,Divorced,Research & Development,Healthcare Representative,1,Technical Degree,11921,15,Yes,4,3,2,3,11,Travel_Rarely,5,3,No
2069,25,Male,Single,Research & Development,Manufacturing Director,3,Other,1363,7,No,3,4,2,3,24,Non-Travel,9,13,Yes
2070,38,Male,Single,Research & Development,Healthcare Representative,1,Technical Degree,6678,9,No,1,4,3,3,19,Travel_Rarely,6,8,No
2071,38,Male,Married,Sales,Manager,3,Human Resources,7353,20,Yes,1,4,3,3,13,Travel_Rarely,8,14,No
2072,34,Male,Single,Sales,Sales Executive,1,Marketing,11714,13,Yes,2,3,2,3,27,Travel_Frequently,6,3,Yes
2073,22,Male,Single,Research & Development,Manufacturing Director,3,Medical,3600,2,No,3,1,1,3,6,Travel_Rarely,4,9,No
